"LicenceNumber","ApplicationStatusEn","LicenceStatus","LicenceTypeEn","Latitude","Longitude","PremisesName","StreetAddress","City","Province","PostalCode","AddressID"
"CRSA1195334","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5879500194397","-75.6874299774354","SHINYBUD CANNABIS CO. 182 KING ST WEST","182 KING ST W","BROCKVILLE","ON","K6V3R5","71749220"
"CRSA1195395","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2375599798921","-76.5668200312959","THE HERBARY","1650 BATH RD","KINGSTON","ON","K7M4X6","71773334"
"CRSA1195538","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6016000078999","-79.500880008331","KUSH KORNER CANNABIS","2807 LAKE SHORE BLVD W","ETOBICOKE","ON","M8V1H6","71862290"
"CRSA1195539","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1332232685896","-80.7344692351196","VIP Cannabis Co.","930 DUNDAS ST UNIT 107","WOODSTOCK","ON","N4S 8X6","75225012"
"CRSA1195546","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6238671834784","-79.5138645061168","Growers Retail","970 THE QUEENSWAY","ETOBICOKE","ON","M8Z1P6","44718216"
"CRSA1195579","Authorized to Open","Active","Cannabis Retail Store Authorization","43.702680018592","-79.7857600263254","Chamba Cannabis Co","20 GILLINGHAM DR UNIT 609","BRAMPTON","ON","L6X4X7","76771957"
"CRSA1195698","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3539556128589","-75.6524027610729","Spiritleaf South Keys","1009 DAZE ST UNIT D","OTTAWA","ON","K1V2G3","71952555"
"CRSA1195753","Authorized to Open","Active","Cannabis Retail Store Authorization","48.6090637","-93.3987953","Borderland Cannabis","401B MOWAT AVE","FORT FRANCES","ON","P9A1Y8","31667829"
"CRSA1195781","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6713500151743","-79.2948899601097","Spiritleaf Beaches","2116 QUEEN ST E UNIT J","TORONTO","ON","M4E1E2","75570433"
"CRSA1195836","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1758397413295","-81.6362281511339","SESSIONS CANNABIS - KINCARDINE","728 QUEEN ST","KINCARDINE","ON","N2Z1Z8","179101"
"CRSA1195924","Authorized to Open","Active","Cannabis Retail Store Authorization","43.393770006203","-79.9805400334208","SESSIONS CANNABIS - CARLISLE","278 CARLISLE RD","CARLISLE","ON","L0R1H2","72088911"
"CRSA1195943","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9581377450241","-81.2318338030912","Tokyo Smoke","645 COMMISSIONERS RD E UNIT 103","LONDON","ON","N6C2T9","77194181"
"CRSA1196153","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1678700042739","-80.249970024568","TONIK CANNABIS","560 WEST ST SUITE B","BRANTFORD","ON","N3R6M7","72246882"
"CRSA1196186","Authorized to Open","Active","Cannabis Retail Store Authorization","45.269640020686","-75.6966799943227","OUT & ABOUT CANNABIS","665 EARL ARMSTRONG RD UNIT 8","GLOUCESTER","ON","K1V2G2","75882428"
"CRSA1196265","Authorized to Open","Active","Cannabis Retail Store Authorization","46.3179594884588","-79.4459925","Cannabis Jacks","1881 CASSELLS ST","NORTH BAY","ON","P1B4C8","184457"
"CRSA1196335","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1551599796653","-79.2462500274397","The Hempire","25-27 ONTARIO ST ","ST CATHARINES","ON","L2R5J3","81147989"
"CRSA1196379","Authorized to Open","Active","Cannabis Retail Store Authorization","42.947159992972","-81.6098199885384","One Plant Strathroy","70 CARROLL ST E UNIT A6 & A7","STRATHROY","ON","N7G4G2","77472595"
"CRSA1196422","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2321000081637","-76.4871500416133","Inspired Cannabis Co","246 PRINCESS ST","KINGSTON","ON","K7L1B2","72584373"
"CRSA1196423","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9512358429071","-81.4230554485413","Inspired Cannabis Co","10166 GLENDON DR UNIT 204","KOMOKA","ON","N0L1R0","72584678"
"CRSA1196435","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3511639265813","-78.7547870260765","GreenLeaf Cannabis","351 KENT ST W UNIT 1","LINDSAY","ON","K9V2Z7","72598082"
"CRSA1196458","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6500800138573","-79.5278300063349","Consumers Cannabis","4864 DUNDAS ST W","ETOBICOKE","ON","M9A1B5","72609100"
"CRSA1196463","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6475400038285","-79.3736500103835","Red Rock Cannabis Co.","6 CHURCH ST","TORONTO","ON","M5E1M1","72613314"
"CRSA1196563","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1658800147315","-79.4761799645965","Toke Cannabis","4999 KING STREET","BEAMSVILLE","ON","L0R 1B0","72677662"
"CRSA1196666","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1750432538531","-80.2322895579656","Sessions Cannabis - Brantford","175-181 LYNDEN RD, UNIT F2","BRANTFORD","ON","N3P 1N6","76286899"
"CRSA1196675","Authorized to Open","Active","Cannabis Retail Store Authorization","45.287509986799","-75.6732899582355","Mary J's Cannabis Riverside South","3771 SPRATT RD UNIT 7","GLOUCESTER","ON","K1V2P3","79128292"
"CRSA1196709","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7366261507298","-79.4378095870217","OH CANNABIS","344 WILSON AVE","NORTH YORK","ON","M3H1S9","24194718"
"CRSA1196728","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6891901863822","-79.8541198000622","CANNABIS XPRESS","405 VETERANS DR","BRAMPTON","ON","L7A4Y9","75988887"
"CRSA1196743","Authorized to Open","Active","Cannabis Retail Store Authorization","42.8601399962139","-80.7270299832928","True North Cannabis Co. ","110 BROADWAY ST","TILLSONBURG","ON","N4G3P6","75025649"
"CRSA1196755","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7696000019878","-79.5216999852665","Moksha Cannabis","4720 JANE ST UNIT 6","NORTHYORK","ON","M3N2L2","76674813"
"CRSA1196815","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3719499843996","-79.7612299675873","THE FARMHOUSE CANNABIS CO.","666 APPLEBY LINE SUITE C101","BURLINGTON","ON","L7L5Y3","75061216"
"CRSA1196819","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2613500176283","-79.8893900215111","Sessions Cannabis - Dundurn","50 DUNDURN ST S UNIT 6","HAMILTON","ON","L8P4W3","75062553"
"CRSA1196872","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3635600001382","-77.6229099918264","Bent Bud","39268 COMBERMERE ROAD","COMBERMERE","ON","K0L 1L0","75096820"
"CRSA1196910","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3882200128344","-79.7482299710383","Sweet Releafs Inc","728 BURLOAK DRIVE UNIT C4","BURLINGTON","ON","L7L6P2","76272647"
"CRSA1196927","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6870799975875","-79.5979100091373","Runway Pot","936 DIXON RD UNIT B","ETOBICOKE","ON","M9W1J9","76918869"
"CRSA1196975","Authorized to Open","Active","Cannabis Retail Store Authorization","42.875189996732","-80.7435499600803","Grand Cannabis","523 BROADWAY ST UNIT B","TILLSONBURG","ON","N4G 3S8","76544627"
"CRSA1196976","Authorized to Open","Active","Cannabis Retail Store Authorization","44.0948400153289","-78.9434899850485","Cannaverse","14500 SIMCOE STREET UNITS 6 & 7","PORT PERRY","ON","L9L 1V4","78409918"
"CRSA1196991","Authorized to Open","Active","Cannabis Retail Store Authorization","43.732678296099","-79.5331735689899","SESSIONS CANNABIS - HUMBERLEA","39 ABRAHAM WELSH RD, UNIT C-7","TORONTO","ON","M9M0G6","75178398"
"CRSA1197005","Authorized to Open","Active","Cannabis Retail Store Authorization","42.0376699799847","-82.7214699810005","Tony’s Joint","410 MAIN ST. EAST UNIT 7 ","KINGSVILLE","ON","N9Y0C1","81417258"
"CRSA1197036","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3534899816632","-75.8046700040832","Cannaverse","3090 CARLING AVE UNIT 5A","NEPEAN","ON","K2B7K2","75203022"
"CRSA1197068","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7645196","-79.5730019","Matchbox Cannabis","6115 STEELES AVE W","NORTH YORK","ON","M9L2V1","30375863"
"CRSA1197190","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6165000142607","-79.4881700256319","Jackpot Cannabis ","2348 LAKE SHORE BLVD W","ETOBICOKE","ON","M8V1B6","75257633"
"CRSA1197204","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6532200005153","-79.3566999581441","Fika Canary","430 FRONT ST E UNIT 15A","TORONTO","ON","M5A0J6","76522631"
"CRSA1197214","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3380999864722","-79.6818899734327","SPIRITLEAF PARK PLACE","120 PARK PLACE BOULEVARD UNIT 1 BUILDING 3","BARRIE","ON","L4N6P1","77547597"
"CRSA1197241","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6915200174281","-79.3155400358679","Alphabud Cannabis Company","1186 WOODBINE AVE","EAST YORK","ON","M4C4E2","75283795"
"CRSA1197302","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9685661846323","-79.2594083534824","Your Local Cannabis","5892 MAIN ST UNIT 301","STOUFFVILLE","ON","L4A2S7","22072279"
"CRSA1197308","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6915200174281","-79.4669499804578","Smoke Lab Cannabis","2427 EGLINTON AVE W UNIT 2","YORK","ON","M6M1S8","75321817"
"CRSA1197341","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4544599798762","-75.5046700385887","Tokyo Smoke","2006 MER BLEUE RD UNIT G1","ORLEANS","ON","K4A0G2","77480032"
"CRSA1197362","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9294900190688","-78.9191099623773","True North Cannabis Co. ","201 JARVIS ST","FORT ERIE","ON","L2A2S7","75358911"
"CRSA1197372","Authorized to Open","Active","Cannabis Retail Store Authorization","42.7733100172008","-80.9853100315599","True North Cannabis Company","115 TALBOT ST W","AYLMER","ON","N5H1J6","75361292"
"CRSA1197375","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4751082338999","-76.6882023828109","Cannabis 228","28 RAGLAN ST N SUITE 228","RENFREW","ON","K7V1N6","75369918"
"CRSA1197441","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1938859980668","-79.7025647734439","The Canadian Cannabis Store ","31 KING ST N","COOKSTOWN","ON","L0L1L0","229517"
"CRSA1197443","Authorized to Open","Active","Cannabis Retail Store Authorization","44.102609997663","-77.5799499720242","True North Cannabis Co. ","82 DIVISION ST","TRENTON","ON","K8V4W5","75409549"
"CRSA1197457","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3681000160836","-75.785769985889","The Herbary","1301 RICHMOND RD","OTTAWA","ON","K2B7Y4","77424841"
"CRSA1197481","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7715099862644","-79.2526999857522","Good Cookie Town Center","1595 ELLESMERE RD","SCARBOROUGH","ON","M1P2Y3","75434214"
"CRSA1197489","Authorized to Open","Active","Cannabis Retail Store Authorization","48.4691200025702","-89.1830199627127","TOKE HOUSE","320 ARUNDEL ST UNIT C","THUNDER BAY","ON","P7A1L3","75436236"
"CRSA1197527","Authorized to Open","Active","Cannabis Retail Store Authorization","45.1954800007844","-79.312650039472","The Green Bouquet Cannabis","15 SOUTH MARY LAKE RD UNIT 2","PORT SYDNEY","ON","P0B1L0","75825829"
"CRSA1197547","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2718935218347","-76.5441320886603","Cannabis Bazaar","1126 SYDENHAM RD","KINGSTON","ON","K7M3L9","75459082"
"CRSA1197634","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0030200132183","-79.285940015356","Toke Cannabis","589 SOUTH PELHAM RD UNIT 150","WELLAND","ON","L3C7K1","75500264"
"CRSA1197648","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9544724860292","-81.2893599142973","Cannabis Link","509 COMMISSIONERS RD W UNIT A35","LONDON","ON","N6J1Y5","64532566"
"CRSA1198357","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3249399966211","-79.7970699797371","PLEASANTREES","372 BRANT ST","BURLINGTON","ON","L7R2E8","75841591"
"CRSA1198386","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2593996371851","-76.4568801272906","Northern Helm Cannabis","225 GORE RD UNIT 2","KINGSTON","ON","K7L0C3","75857131"
"CRSA1198418","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7962160304187","-79.4196613049942","ASHARIO","6464 YONGE ST UNIT 187","NORTH YORK","ON","M2M3X4","76204054"
"CRSA1198489","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9726977232961","-78.1985592174104","CIRCA 1818","8 STRATHY RD UNIT 3","COBOURG","ON","K9A5J7","51161703"
"CRSA1198551","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9312000111356","-81.2201999599208","THE HERBARY","1120 WELLINGTON RD UNIT 4","LONDON","ON","N6E1M2","75941608"
"CRSA1198624","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8899300172413","-78.8947099907765","Stash & Co","843 KING ST W","OSHAWA","ON","L1J2L4","75988146"
"CRSA1198649","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9588999799261","-81.2143000220946","Rightpuff Cannabis","919 COMMISSIONERS RD E SUITE 3","LONDON","ON","N5Z3H9","76001384"
"CRSA1198657","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3140099948803","-81.7557100307921","True North Cannabis","31 ONTARIO ST N UNIT 2 & 3","GRAND BEND","ON","N0M 1T0","76550534"
"CRSA1199126","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1783974885701","-81.6341367127699","NUCLEAR LETTUCE","855A QUEEN ST","KINCARDINE","ON","N2Z2Y2","75748549"
"CRSA1199184","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4593100005106","-75.4881000218392","SPIRITLEAF","2026 TENTH LINE RD UNIT B2","ORLEANS","ON","K4A 4X4","76579373"
"CRSA1199274","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4345395558355","-75.6104310033966","Inspired Cannabis","1980 OGILVIE RD UNIT 145","GLOUCESTER","ON","K1J 9L3","77415968"
"CRSA1199354","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1139100185194","-79.565120003915","Olympus Cannabis","12 HOLLAND ST W","BRADFORD","ON","L3Z 2B9","76703758"
"CRSA1199449","Authorized to Open","Active","Cannabis Retail Store Authorization","43.919819800196","-78.8504679646203","Kryptonite Cannabis","555 ROSSLAND RD E UNIT D","OSHAWA","ON","L1K1K8","24259263"
"CRSA1199460","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0541699906132","-79.0458200308708","Happy Hippy Cannabis Store","3464 CATTELL DR UNIT 4","NIAGARA FALLS","ON","L2G7K7","77388281"
"CRSA1199523","Authorized to Open","Active","Cannabis Retail Store Authorization","49.063696934042","-81.0265319109737","T CANNABIS NW - Cochrane","143 FOURTH ST W","COCHRANE","ON","P0L1C0","76417864"
"CRSA1199593","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5421106150384","-79.9999138225228","GROOVY'S","676 RIVER RD E","WASAGA BEACH","ON","L9Z2M3","52306768"
"CRSA1199604","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5241188723864","-80.0055534253643","SESSIONS CANNABIS WASAGA BEACH","3 MARKET LANE UNIT 1","WASAGA BEACH","ON","L9Z0B6","76463355"
"CRSA1199605","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3690981094292","-80.9834528947977","CANNABIS CANNABIS","90 WELLINGTON ST","STRATFORD","ON","N5A2L2","76464273"
"CRSA1199610","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4575911217904","-75.4976437046572","One Plant","4240 INNES RD UNIT J3","ORLEANS","ON","K4A5E6","66995430"
"CRSA1199661","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6717799897282","-79.4138659771192","Minerva Cannabis","1050 BATHURST ST","TORONTO","ON","M5R3G7","36266632"
"CRSA1199692","Authorized to Open","Active","Cannabis Retail Store Authorization","49.7655099908661","-94.4863100324228","T CANNABIS NW - Kenora","400 SECOND ST S ","KENORA","ON","P9N1G6","77834803"
"CRSA1199732","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7588300107787","-79.5703300272908","Go Hi Ltd ","18 SATTERLY RD","NORTH YORK","ON","M9L1E8","76546626"
"CRSA1199738","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2541087532748","-79.8610324720988","VILLAGE CANNABIS CO.","275 KING ST E","HAMILTON","ON","L8N1B9","127979"
"CRSA1199779","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3314929556978","-79.8860453330621","Star Buds Cannabis Co.","285 MILL ST UNIT 106","ANGUS","ON","L0M1B4","76578061"
"CRSA1199820","Authorized to Open","Active","Cannabis Retail Store Authorization","45.2694000048886","-75.3098000098531","ShinyBud Cannabis Co. Embrun","649 NOTRE DAME ST UNIT 108","EMBRUN","ON","K0A1W1","76614451"
"CRSA1199826","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9267399832265","-78.8767999591663","Cannabis Street","1100 SIMCOE ST N UNIT 3","OSHAWA","ON","L1G4W6","77263152"
"CRSA1200190","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3627799802287","-75.7121600283832","The Herbary","1121 MEADOWLANDS DR E UNIT E","NEPEAN","ON","K2E6J5","76780504"
"CRSA1200238","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1539199855895","-81.0252900333262","True North Cannabis Co. ","513 11TH AVE","HANOVER","ON","N4N2S3","76803481"
"CRSA1200239","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5675047008983","-80.9414473959235","True North Cannabis Co.","UNIT #2 - 978 THIRD AVE","OWEN SOUND","ON","N4K 2K9","79240573"
